company,species,REF,review_year,cocoa_percent,company_location,rating,bean_type,bean_origin,is_blend,is_domestic
TCHO,TCHOPro 68,387,2009,0.68,U.S.A.,3.0,Others,Others,0,0
TCHO,Chocolatey-beta,199,2008,0.7,U.S.A.,2.5,Forastero,Ghana,0,0
TCHO,Fruity-beta,280,2008,0.7,U.S.A.,2.5,Others,Peru,0,0
TCHO,Citrus-beta,280,2008,0.7,U.S.A.,2.75,Others,Madagascar,0,0
TCHO,Nutty-beta,284,2008,0.7,U.S.A.,2.5,Others,Peru,0,0
Tejas,Concepcion,801,2012,0.7,U.S.A.,2.75,Others,Madagascar,0,0
Tejas,Bayou Blend,801,2012,0.7,U.S.A.,3.0,Blend,"Ecuador,Madagascar,Papua New Guinea",1,0
Tejas,Aranama,805,2012,0.7,U.S.A.,3.0,Others,Papua New Guinea,0,0
Tejas,Presidio,805,2012,0.7,U.S.A.,3.5,Others,Dominican Republic,0,0
Tejas,"La Bahia, w/ cane juice",817,2012,0.7,U.S.A.,3.25,Others,Ecuador,1,0
Tejas,Capistrano,821,2012,0.7,U.S.A.,2.0,Others,Peru,0,0
Tejas,"La Bahia, w/ cane sugar",825,2012,0.7,U.S.A.,3.25,Others,Ecuador,1,0
Tejas,San Jose,829,2012,0.7,U.S.A.,2.75,Others,Bolivia,0,0
Tejas,Capistrano*,829,2012,0.7,U.S.A.,3.0,Others,Madagascar,0,0
Tejas,Espada,833,2012,0.7,U.S.A.,3.25,Others,Mexico,0,0
Tejas,Espada,967,2012,0.7,U.S.A.,2.75,Others,Brazil,0,0
Tejas,Concepcion*,971,2012,0.8,U.S.A.,3.0,Others,Venezuela,0,0
Tejas,San Jose,971,2012,0.67,U.S.A.,3.25,Others,Bolivia,0,0
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,0.7,U.S.A.,3.5,Forastero (Parazinho),Brazil,1,0
Terroir,Peru,1478,2015,0.7,U.S.A.,2.75,Others,Peru,0,0
Terroir,Belize,1478,2015,0.7,U.S.A.,3.75,Trinitario,Belize,0,0
Terroir,Madagascar,1478,2015,0.7,U.S.A.,3.75,Trinitario,Madagascar,0,0
Terroir,Ecuador,1482,2015,0.7,U.S.A.,3.25,Others,Ecuador,0,0
Terroir,Oko Caribe,1554,2015,0.7,U.S.A.,3.5,Others,Dominican Republic,0,0
Terroir,Guatemala,1558,2015,0.7,U.S.A.,3.75,Trinitario,Guatemala,0,0
Terroir,Ecuador,1323,2014,0.77,U.S.A.,3.25,Others,Ecuador,0,0
Terroir,Madagascar,1323,2014,0.67,U.S.A.,3.75,Trinitario,Madagascar,0,0
Terroir,Uganda,1323,2014,0.73,U.S.A.,3.75,Forastero,Uganda,0,0
The Barn,Peru,1614,2015,0.7,Sweden,3.0,Others,Peru,0,0
Theo,Congo w/ nibs,903,2012,0.65,U.S.A.,3.25,Forastero,Congo,0,0
Theo,Madagascar,162,2007,0.65,U.S.A.,3.5,Trinitario,Madagascar,0,0
Theo,Ivory Coast,184,2007,0.75,U.S.A.,2.5,Others,Ivory Coast,0,0
Theo,"Ghana, Kumasi",184,2007,0.84,U.S.A.,3.0,Forastero,Ghana,1,0
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,0.91,U.S.A.,2.0,Blend,Venezuela,1,0
Theo,"Ghana, Panama, Ecuador",188,2007,0.75,U.S.A.,3.0,Blend,"Ghana,Panama,Ecuador",1,0
Theobroma,"Piura Select, Cacao Blanc",1684,2015,0.7,Japan,3.25,Others,Peru,1,0
Timo A. Meyer,"Belize, med roast",1836,2016,0.72,Germany,3.75,"Trinitario, TCGA",Belize,1,0
To'ak (Ecuatoriana),Manabi,1418,2014,0.81,Ecuador,3.25,Forastero (Nacional),Ecuador,0,1
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,0.7,France,4.0,Trinitario,Tobago,1,0
Tocoti,"Wild Bolivian, Jungle Love",927,2012,0.77,U.S.A.,3.0,Criollo,Bolivia,1,0
Tocoti,Venezuela,789,2011,0.72,U.S.A.,2.75,Others,Venezuela,0,0
Tocoti,Dominican Republic,789,2011,0.74,U.S.A.,3.0,Others,Dominican Republic,0,0
Treehouse,Conacado,1239,2014,0.72,U.S.A.,3.0,Others,Dominican Republic,0,0
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,0.72,Madagascar,3.5,Others,Madagascar,1,1
twenty-four blackbirds,Oko Caribe,1700,2015,0.75,U.S.A.,2.75,Others,Dominican Republic,0,0
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,0.75,U.S.A.,3.5,Others,Ecuador,1,0
twenty-four blackbirds,Madagascar,1235,2014,0.75,U.S.A.,3.5,Trinitario,Madagascar,0,0
twenty-four blackbirds,Dominican Republic,1022,2013,0.68,U.S.A.,3.25,Others,Dominican Republic,0,0
twenty-four blackbirds,Palos Blancos,1026,2013,0.75,U.S.A.,2.5,Others,Bolivia,0,0
twenty-four blackbirds,Dominican Republic,753,2011,0.73,U.S.A.,2.75,Others,Dominican Republic,0,0
Two Ravens,Peru,1740,2016,0.6,U.S.A.,3.0,Criollo,Peru,0,0
Un Dimanche A Paris,Dominican Republic,709,2011,0.63,France,3.75,Others,Dominican Republic,0,0
Undone,Matagalpa,1438,2014,0.74,U.S.A.,2.75,Others,Nicaragua,0,0
Undone,Nourish,1438,2014,0.7,U.S.A.,3.0,Others,Dominican Republic,0,0
Upchurch,"Madagascar, Sassy Bar",1752,2016,0.72,U.S.A.,3.0,Trinitario,Madagascar,1,0
Upchurch,"Tanzania, Party Bar",1752,2016,0.72,U.S.A.,3.25,Others,Tanzania,1,0
Urzi,"Sur del Lago, Merida",1327,2014,0.65,Italy,3.25,Trinitario,Venezuela,1,0
Valrhona,"Piura, Illanka, Quemazon",1510,2015,0.63,France,4.0,Others,Peru,1,0
Valrhona,"Andoa, Grand Cru blend",1145,2013,0.7,France,3.5,Others,Others,1,0
Valrhona,"Loma Sotavento, 2013",1153,2013,0.64,France,3.5,Others,Dominican Republic,1,0
Valrhona,"Otucan, Grand Cru",931,2012,0.69,France,4.0,Others,Venezuela,1,0
Valrhona,Caraque,709,2011,0.56,France,3.25,Others,Others,0,0
Valrhona,"Porcelana, Pedegral",757,2011,0.64,France,4.0,Criollo,Venezuela,1,0
Valrhona,Tainori,327,2009,0.64,France,3.75,Others,Dominican Republic,0,0
Valrhona,Alpaco,370,2009,0.66,France,3.75,Others,Ecuador,0,0
Valrhona,Nyangbo,395,2009,0.68,France,3.5,Forastero,Ghana,0,0
Valrhona,Araguani,117,2007,0.72,France,3.0,Blend,"Venezuela,Carribean",1,0
Valrhona,Chuao 2002 P.,129,2007,0.65,France,3.75,Trinitario,Venezuela,0,0
Valrhona,Manjari,129,2007,0.64,France,4.0,"Criollo, Trinitario",Madagascar,0,0
Valrhona,Le Noir Extra Amer,147,2007,0.85,France,1.5,Others,Others,0,0
Valrhona,Abinao,153,2007,0.85,France,2.5,Forastero,West Africa,0,0
Valrhona,Le Noir Amer,157,2007,0.71,France,2.75,Forastero,West Africa,0,0
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,0.64,France,3.25,Criollo (Porcelana),Venezuela,1,0
Valrhona,Caraibe,63,2006,0.66,France,3.0,Trinitario,Carribean,0,0
Valrhona,Guanaja,63,2006,0.7,France,4.0,"Criollo, Trinitario",South America,0,0
Valrhona,Gran Couva 2005 P.,75,2006,0.64,France,2.5,Trinitario,Trinidad,0,0
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,0.64,France,3.0,Criollo (Porcelana),Venezuela,1,0
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,0.64,France,3.5,Trinitario,Madagascar,1,0
Vanleer (Barry Callebaut),Manhattan,963,2012,0.72,U.S.A.,2.5,Forastero,Ghana,0,0
Vanleer (Barry Callebaut),Napa,963,2012,0.65,U.S.A.,2.75,Forastero,Ghana,0,0
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.72,Madagascar,2.75,Trinitario,Madagascar,0,1
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.76,Madagascar,2.75,Trinitario,Madagascar,0,1
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.8,Madagascar,2.75,Trinitario,Madagascar,0,1
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.7,Madagascar,3.0,Trinitario,Madagascar,0,1
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,0.68,Madagascar,3.0,Trinitario,Madagascar,0,1
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.64,Madagascar,3.25,Trinitario,Madagascar,0,1
Vicuna,Palos Blancos,1470,2015,0.7,U.S.A.,3.25,Others,Bolivia,0,0
Vicuna,Palos Blancos + nibs,1470,2015,0.7,U.S.A.,3.25,Others,Bolivia,0,0
Videri,Dominican Republic,1211,2014,0.9,U.S.A.,3.25,Others,Dominican Republic,0,0
Videri,Trinidad,1211,2014,0.75,U.S.A.,3.5,Trinitario,Trinidad,0,0
Videri,Mindo,1227,2014,0.75,U.S.A.,3.5,Others,Ecuador,0,0
Videri,Dark,1117,2013,0.9,U.S.A.,3.75,Others,"Central,South America",1,0
Videri,Classic,991,2012,0.7,U.S.A.,3.25,Others,"Central,South America",1,0
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,0.7,France,3.5,Trinitario,Vietnam,1,0
Vintage Plantations,San Martin,1205,2014,0.75,U.S.A.,3.0,Others,Peru,0,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,1.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,1,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.9,U.S.A.,2.0,Forastero (Arriba),Ecuador,1,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.75,U.S.A.,3.0,Forastero (Arriba),Ecuador,1,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,0.65,U.S.A.,3.0,Forastero (Arriba),Ecuador,1,0
Violet Sky,Sambirano Valley,1458,2015,0.77,U.S.A.,2.75,Trinitario,Madagascar,0,0
Violet Sky,Moho River Valley,1458,2015,0.77,U.S.A.,3.0,"Criollo, Trinitario",Belize,0,0
Violet Sky,Cuyagua,1458,2015,0.77,U.S.A.,3.0,Criollo,Venezuela,0,0
Violet Sky,Peru,1458,2015,0.77,U.S.A.,3.25,"Criollo, Trinitario",Peru,0,0
Violet Sky,Cahabon,1502,2015,0.77,U.S.A.,2.75,Trinitario,Guatemala,0,0
Vivra,Peru,1720,2016,0.7,U.S.A.,2.5,Others,Peru,0,0
Vivra,Ocumare,1720,2016,0.7,U.S.A.,2.5,Others,Venezuela,0,0
Vivra,Dominican Republic,1724,2016,0.7,U.S.A.,3.0,Others,Dominican Republic,0,0
Wellington Chocolate Factory,Conacado,1756,2016,0.7,New Zealand,3.5,Trinitario,Dominican Republic,0,0
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,0.7,New Zealand,3.5,Others,Peru,1,0
Whittakers,Ghana,733,2011,0.72,New Zealand,2.5,Forastero,Ghana,0,0
Wilkie's Organic,Amazonas,1169,2013,0.75,Ireland,2.5,Criollo,Peru,0,0
Wilkie's Organic,Amazonas,1169,2013,0.89,Ireland,2.75,Criollo,Peru,0,0
Wilkie's Organic,Tumbes,1169,2013,0.75,Ireland,3.25,Criollo,Peru,0,0
Wilkie's Organic,Amazonas w/ nibs,1173,2013,0.75,Ireland,2.75,Criollo,Peru,0,0
Willie's Cacao,Los Llanos,1848,2016,0.7,England,4.0,Others,Colombia,0,0
Willie's Cacao,Los Llanos,1227,2014,0.88,England,3.0,Trinitario,Colombia,0,0
Willie's Cacao,"Java, Indonesian Black",1109,2013,1.0,England,2.25,Others,Indonesia,1,0
Willie's Cacao,Sambirano,593,2010,0.71,England,3.0,Trinitario,Madagascar,0,0
Willie's Cacao,Hacienda Las Trincheras,593,2010,0.72,England,3.5,Others,Venezuela,0,0
Willie's Cacao,Java,593,2010,0.69,England,3.75,Others,Indonesia,0,0
Willie's Cacao,San Martin,457,2009,0.7,England,3.0,Others,Peru,0,0
Willie's Cacao,Rio Caribe,457,2009,0.72,England,3.25,Trinitario,Venezuela,0,0
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,0.74,U.S.A.,3.0,Criollo,Venezuela,1,0
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,0.76,U.S.A.,3.5,Others,Bolivia,1,0
Wm,"Ghana, 2013, batch 129",1916,2016,0.75,U.S.A.,3.75,Others,Ghana,1,0
Woodblock,"Maranon, Cajamarca",1243,2014,0.7,U.S.A.,3.0,Forastero (Nacional),Peru,1,0
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,0.7,U.S.A.,3.25,Others,Ecuador,1,0
Woodblock,Gran Couva,1042,2013,0.7,U.S.A.,3.5,Trinitario,Trinidad,0,0
Woodblock,Ecuador,825,2012,0.7,U.S.A.,2.5,Others,Ecuador,0,0
Woodblock,Costa Rica,825,2012,0.7,U.S.A.,3.0,Others,Costa Rica,0,0
Woodblock,Sambirano,951,2012,0.7,U.S.A.,3.25,Trinitario,Madagascar,0,0
Woodblock,Ocumare,741,2011,0.7,U.S.A.,4.0,Others,Venezuela,0,0
Woodblock,La Red,769,2011,0.7,U.S.A.,3.5,Others,Dominican Republic,0,0
Xocolat,Hispaniola,1057,2013,0.66,Dominican Republic,3.0,Others,Dominican Republic,0,1
Xocolla,"Sambirano, batch 170102",1948,2017,0.7,U.S.A.,2.75,Others,Madagascar,1,0
Xocolla,"Hispaniola, batch 170104",1948,2017,0.7,U.S.A.,2.5,Others,Dominican Republic,1,0
Zak's,"Papua New Guinea, Batch 2",1574,2015,0.7,U.S.A.,3.0,Others,Papua New Guinea,1,0
Zak's,"Dominican Republic, Batch D2",1578,2015,0.7,U.S.A.,3.25,Others,Dominican Republic,1,0
Zak's,"Madagascar, Batch 2",1578,2015,0.7,U.S.A.,3.25,Trinitario,Madagascar,1,0
Zak's,"Peru, Batch 1",1578,2015,0.7,U.S.A.,3.25,Others,Peru,1,0
Zak's,"Belize, Batch 2",1578,2015,0.7,U.S.A.,3.5,Trinitario,Belize,1,0
Zak's,"House Blend, Batch 2",1582,2015,0.6,U.S.A.,3.0,Others,Others,1,0
Zart Pralinen,"Millot P., Ambanja",1820,2016,0.7,Austria,3.5,"Criollo, Trinitario",Madagascar,1,0
Zart Pralinen,UNOCACE,1824,2016,0.7,Austria,2.75,Nacional (Arriba),Ecuador,0,0
Zart Pralinen,San Juan Estate,1824,2016,0.85,Austria,2.75,Trinitario,Trinidad,0,0
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.85,Austria,3.0,"Criollo, Trinitario",Tanzania,1,0
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.7,Austria,3.5,"Criollo, Trinitario",Tanzania,1,0
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,0.78,Austria,3.5,Trinitario,Trinidad,1,0
Zokoko,Guadalcanal,1716,2016,0.78,Australia,3.75,Others,Solomon Islands,0,0
Zokoko,Goddess Blend,1780,2016,0.65,Australia,3.25,Others,Others,1,0
Zokoko,Alto Beni,697,2011,0.68,Australia,3.5,Others,Bolivia,0,0
Zokoko,Tokiala,701,2011,0.66,Australia,3.5,Trinitario,Papua New Guinea,0,0
Zokoko,"Tranquilidad, Baures",701,2011,0.72,Australia,3.75,Others,Bolivia,1,0
Zotter,Raw,1205,2014,0.8,Austria,2.75,Others,Others,0,0
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,0.72,Austria,3.5,Others,Panama,1,0
Zotter,Amazonas Frucht,801,2012,0.65,Austria,3.5,Others,Others,0,0
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,0.7,Austria,3.0,Criollo (Amarru),Peru,1,0
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,0.7,Austria,3.5,Criollo (Amarru),Peru,1,0
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,0.62,Austria,3.75,Others,Dominican Republic,1,0
Zotter,El Oro,879,2012,0.75,Austria,3.0,Forastero (Nacional),Ecuador,0,0
Zotter,Huiwani Coop,879,2012,0.75,Austria,3.0,"Criollo, Trinitario",Papua New Guinea,0,0
Zotter,El Ceibo Coop,879,2012,0.9,Austria,3.25,Others,Bolivia,0,0
Zotter,Santo Domingo,879,2012,0.7,Austria,3.75,Others,Dominican Republic,0,0
Zotter,"Kongo, Highlands",883,2012,0.68,Austria,3.25,Forastero,Congo,1,0
Zotter,"Indianer, Raw",883,2012,0.58,Austria,3.5,Others,Others,1,0
Zotter,Peru,647,2011,0.7,Austria,3.75,Others,Peru,0,0
Zotter,Congo,749,2011,0.65,Austria,3.0,Forastero,Congo,0,0
Zotter,Kerala State,749,2011,0.65,Austria,3.5,Forastero,India,0,0
Zotter,Kerala State,781,2011,0.62,Austria,3.25,Others,India,0,0
Zotter,"Brazil, Mitzi Blue",486,2010,0.65,Austria,3.0,Others,Brazil,1,0
